ボルテックス番号, 座標, 合力, VVI作用, 対象VVI, VVI反作用, ピニング力, ローレンツ力, 熱ゆらぎ, 現在速度
4 , 21.411562, -0.158724, 0.000000,0.000000,-0.000861,-1.999972,1.965000,-0.122892, -0.158724
5 , 21.411096, -0.241704, 0.004602,8.000000,0.000000,-1.999986,1.965000,-0.211321, -0.241704
6 , 4.010610, 0.140570, -0.005508,7.000000,0.000913,-1.999986,1.965000,0.180152, 0.140570
7 , 9.212163, -0.063039, -0.000913,8.000000,0.005504,-1.999946,1.965000,-0.032688, -0.063039
8 , 16.210754, -0.044599, 0.000000,0.000000,-0.004604,-1.999948,1.965000,-0.005049, -0.044599
9 , 21.410423, -0.068553, 0.004607,12.000000,0.000000,-1.999987,1.965000,-0.038173, -0.068553
10 , 4.011776, 0.002480, -0.005516,11.000000,0.000910,-1.999964,1.965000,0.042049, 0.002480
11 , 9.211942, 0.132887, -0.000913,12.000000,0.005512,-1.999955,1.965000,0.163239, 0.132887
12 , 16.210592, -0.277007, 0.000000,0.000000,-0.004611,-1.999992,1.965000,-0.237411, -0.277007
1 , 4.011021, -0.084964, -0.005042,4.000000,0.000000,-1.999972,1.965000,-0.044950, -0.084964
2 , 9.211329, -0.316808, -0.079497,3.000000,0.005523,-1.999965,1.965000,-0.207860, -0.316808
3 , 11.743326, 1.982922, -0.000063,4.000000,0.079574,-0.000052,1.965000,-0.061898, 1.982922
4 , 21.410253, 0.226820, 0.000000,0.000000,-0.000848,-1.999998,1.965000,0.262665, 0.226820
5 , 21.411647, -0.142293, 0.004600,8.000000,0.000000,-1.999969,1.965000,-0.111924, -0.142293
6 , 4.011981, -0.330034, -0.005527,7.000000,0.000912,-1.999944,1.965000,-0.290474, -0.330034
7 , 9.210008, 0.048699, -0.000911,8.000000,0.005525,-2.000000,1.965000,0.079082, 0.048699
8 , 16.210724, -0.054661, 0.000000,0.000000,-0.004603,-1.999937,1.965000,-0.015124, -0.054661
9 , 21.410136, -0.356182, 0.004609,12.000000,0.000000,-1.999995,1.965000,-0.325797, -0.356182
10 , 4.012147, -0.047693, -0.005526,11.000000,0.000910,-1.999948,1.965000,-0.008129, -0.047693
11 , 9.210434, 0.244564, -0.000912,12.000000,0.005523,-1.999995,1.965000,0.274945, 0.244564
12 , 16.210674, 0.198437, 0.000000,0.000000,-0.004614,-1.999971,1.965000,0.238016, 0.198437
1 , 4.012275, 0.129016, -0.004967,4.000000,0.000000,-1.999932,1.965000,0.168915, 0.129016
2 , 9.212037, -0.195145, -0.065023,3.000000,0.005524,-1.999932,1.965000,-0.100708, -0.195145
3 , 11.945019, 1.882936, -0.000078,4.000000,0.065099,-0.000020,1.965000,-0.147348, 1.882936
4 , 21.410089, -0.077997, 0.000000,0.000000,-0.000833,-1.999998,1.965000,-0.042166, -0.077997
5 , 21.411363, -0.117992, 0.004604,8.000000,0.000000,-1.999979,1.965000,-0.087618, -0.117992
6 , 4.010817, -0.183740, -0.005514,7.000000,0.000913,-1.999943,1.965000,-0.144196, -0.183740
7 , 9.211297, -0.201765, -0.000912,8.000000,0.005510,-1.999981,1.965000,-0.171386, -0.201765
8 , 16.211284, -0.277125, 0.000000,0.000000,-0.004607,-1.999944,1.965000,-0.237576, -0.277125
9 , 21.411169, -0.158816, 0.004610,12.000000,0.000000,-1.999983,1.965000,-0.128443, -0.158816
10 , 4.010867, -0.045477, -0.005517,11.000000,0.000912,-1.999976,1.965000,-0.005897, -0.045477
11 , 9.210851, 0.017879, -0.000911,12.000000,0.005515,-1.999985,1.965000,0.048257, 0.017879
12 , 16.212221, 0.020738, 0.000000,0.000000,-0.004613,-1.999945,1.965000,0.060295, 0.020738
1 , 4.009874, 2.032147, -0.004893,4.000000,0.000000,0.000000,1.965000,0.072040, 2.032147
2 , 9.210365, 0.050839, -0.052996,3.000000,0.005520,-1.999973,1.965000,0.133294, 0.050839
3 , 12.147846, 2.013476, -0.000095,4.000000,0.052999,-0.000008,1.965000,-0.004710, 2.013476
4 , 21.411320, 0.089994, 0.000000,0.000000,-0.000819,-1.999980,1.965000,0.125793, 0.089994
5 , 21.411707, -0.024912, 0.004599,8.000000,0.000000,-1.999964,1.965000,0.005453, -0.024912
6 , 4.011846, -0.020170, -0.005523,7.000000,0.000912,-1.999962,1.965000,0.019403, -0.020170
7 , 9.210663, -0.181987, -0.000912,8.000000,0.005522,-1.999995,1.965000,-0.151604, -0.181987
8 , 16.210677, -0.039721, 0.000000,0.000000,-0.004599,-1.999974,1.965000,-0.000148, -0.039721
9 , 21.411781, -0.143751, 0.004597,12.000000,0.000000,-1.999963,1.965000,-0.113385, -0.143751
10 , 4.010335, -0.026947, -0.005510,11.000000,0.000913,-1.999975,1.965000,0.012625, -0.026947
11 , 9.211475, -0.000981, -0.000913,12.000000,0.005511,-1.999974,1.965000,0.029395, -0.000981
12 , 16.210626, 0.015435, 0.000000,0.000000,-0.004598,-1.999991,1.965000,0.055023, 0.015435
1 , 4.011674, 0.128446, -0.004851,4.000000,0.000000,-1.999953,1.965000,0.168250, 0.128446
2 , 9.210343, -0.032251, -0.043273,3.000000,0.005530,-1.999969,1.965000,0.040467, -0.032251
3 , 12.350499, 2.308488, -0.000116,4.000000,0.043259,0.000011,1.965000,0.300081, 2.308488
4 , 21.411213, -0.004590, 0.000000,0.000000,-0.000796,-1.999982,1.965000,0.031187, -0.004590
5 , 21.411399, -0.003331, 0.004612,8.000000,0.000000,-1.999977,1.965000,0.027034, -0.003331
6 , 4.011355, 0.078729, -0.005519,7.000000,0.000912,-1.999975,1.965000,0.118310, 0.078729
7 , 9.210919, -0.163103, -0.000910,8.000000,0.005516,-1.999989,1.965000,-0.132723, -0.163103
8 , 16.212791, -0.030792, 0.000000,0.000000,-0.004615,-1.999897,1.965000,0.008719, -0.030792
9 , 21.410273, 0.155925, 0.004608,12.000000,0.000000,-1.999999,1.965000,0.186315, 0.155925
10 , 4.010832, -0.193552, -0.005512,11.000000,0.000911,-1.999987,1.965000,-0.153964, -0.193552
11 , 9.211595, -0.059667, -0.000913,12.000000,0.005509,-1.999971,1.965000,-0.029296, -0.059667
12 , 16.210835, -0.046787, 0.000000,0.000000,-0.004604,-1.999941,1.965000,-0.007239, -0.046787
1 , 4.011033, -0.189049, -0.004794,4.000000,0.000000,-1.999985,1.965000,-0.149270, -0.189049
2 , 9.211808, -0.126834, -0.035362,3.000000,0.005519,-1.999936,1.965000,-0.062047, -0.126834
3 , 12.553837, 2.022759, -0.000142,4.000000,0.035343,0.000029,1.965000,0.022315, 2.022759
4 , 21.412030, -0.014009, 0.000000,0.000000,-0.000770,-1.999954,1.965000,0.021716, -0.014009
5 , 21.410637, 0.188408, 0.004609,8.000000,0.000000,-1.999995,1.965000,0.218794, 0.188408
6 , 4.010366, -0.117178, -0.005510,7.000000,0.000912,-1.999999,1.965000,-0.077582, -0.117178
7 , 9.211640, -0.221581, -0.000912,8.000000,0.005508,-1.999969,1.965000,-0.191209, -0.221581
8 , 16.211461, 0.117991, 0.000000,0.000000,-0.004610,-1.999973,1.965000,0.157573, 0.117991
9 , 21.412536, -0.025336, 0.004596,12.000000,0.000000,-1.999929,1.965000,0.004996, -0.025336
10 , 4.010984, -0.160671, -0.005519,11.000000,0.000914,-1.999974,1.965000,-0.121093, -0.160671
11 , 9.210626, 0.054220, -0.000911,12.000000,0.005514,-1.999993,1.965000,0.084606, 0.054220
12 , 16.211245, -0.113084, 0.000000,0.000000,-0.004596,-1.999972,1.965000,-0.073513, -0.113084
1 , 4.010661, -0.105536, -0.004765,4.000000,0.000000,-1.999995,1.965000,-0.065776, -0.105536
2 , 9.210367, -0.141865, -0.028907,3.000000,0.005524,-1.999983,1.965000,-0.083493, -0.141865
3 , 12.753971, 1.854170, -0.000174,4.000000,0.028895,0.000075,1.965000,-0.139797, 1.854170
4 , 21.411500, 0.193369, 0.000000,0.000000,-0.000738,-1.999973,1.965000,0.229082, 0.193369
5 , 21.411021, -0.087171, 0.004606,8.000000,0.000000,-1.999987,1.965000,-0.056790, -0.087171
6 , 4.010419, -0.077426, -0.005511,7.000000,0.000912,-1.999987,1.965000,-0.037841, -0.077426
7 , 9.211421, -0.180312, -0.000912,8.000000,0.005509,-1.999978,1.965000,-0.149934, -0.180312
8 , 16.211276, 0.068144, 0.000000,0.000000,-0.004609,-1.999977,1.965000,0.107727, 0.068144
9 , 21.412772, -0.096883, 0.004594,12.000000,0.000000,-1.999914,1.965000,-0.066563, -0.096883
10 , 4.011347, -0.259742, -0.005517,11.000000,0.000913,-1.999976,1.965000,-0.220162, -0.259742
11 , 9.211196, -0.052222, -0.000912,12.000000,0.005514,-1.999982,1.965000,-0.021845, -0.052222
12 , 16.211066, 0.006515, 0.000000,0.000000,-0.004595,-1.999985,1.965000,0.046095, 0.006515
1 , 4.010551, -0.200177, -0.004733,4.000000,0.000000,-1.999995,1.965000,-0.160449, -0.200177
2 , 9.210872, -0.044446, -0.023744,3.000000,0.005522,-1.999974,1.965000,0.008758, -0.044446
3 , 12.951193, 2.074314, -0.000212,4.000000,0.023734,0.000190,1.965000,0.085461, 2.074314
4 , 21.411114, 0.343299, 0.000000,0.000000,-0.000700,-1.999986,1.965000,0.378986, 0.343299
5 , 21.412048, -0.085096, 0.004604,8.000000,0.000000,-1.999951,1.965000,-0.054750, -0.085096
6 , 4.012600, 0.102004, -0.005523,7.000000,0.000911,-1.999924,1.965000,0.141539, 0.102004
7 , 9.211436, -0.297118, -0.000911,8.000000,0.005525,-1.999975,1.965000,-0.266754, -0.297118
8 , 16.211893, -0.171140, 0.000000,0.000000,-0.004608,-1.999959,1.965000,-0.131577, -0.171140
9 , 21.411369, 0.033822, 0.004606,12.000000,0.000000,-1.999979,1.965000,0.064195, 0.033822
10 , 4.011251, -0.169407, -0.005525,11.000000,0.000912,-1.999982,1.965000,-0.129813, -0.169407
11 , 9.209743, 2.030855, -0.000910,12.000000,0.005523,0.000000,1.965000,0.061240, 2.030855
12 , 16.211588, 0.061274, 0.000000,0.000000,-0.004606,-1.999968,1.965000,0.100849, 0.061274
1 , 4.010971, -0.083588, -0.004709,4.000000,0.000000,-1.999971,1.965000,-0.043908, -0.083588
2 , 9.211303, 0.091818, -0.019504,3.000000,0.005525,-1.999956,1.965000,0.140764, 0.091818
3 , 13.148353, 1.959755, -0.000258,4.000000,0.019484,0.000481,1.965000,-0.025080, 1.959755
4 , 21.412131, -0.081422, 0.000000,0.000000,-0.000654,-1.999949,1.965000,-0.045817, -0.081422
5 , 21.411880, -0.327178, 0.004611,8.000000,0.000000,-1.999951,1.965000,-0.296838, -0.327178
6 , 4.011188, -0.128451, -0.005520,7.000000,0.000912,-1.999973,1.965000,-0.088871, -0.128451
7 , 9.210594, -0.154102, -0.000910,8.000000,0.005522,-1.999990,1.965000,-0.123722, -0.154102
8 , 16.213109, 0.064999, 0.000000,0.000000,-0.004618,-1.999891,1.965000,0.104503, 0.064999
9 , 21.411903, -0.163864, 0.004599,12.000000,0.000000,-1.999959,1.965000,-0.133504, -0.163864
10 , 4.012212, -0.154888, -0.005522,11.000000,0.000912,-1.999943,1.965000,-0.115334, -0.154888
11 , 9.211138, -0.127191, -0.000912,12.000000,0.005521,-1.999985,1.965000,-0.096816, -0.127191
12 , 16.210899, -0.111414, 0.000000,0.000000,-0.004596,-1.999984,1.965000,-0.071832, -0.111414
1 , 4.009993, 1.934670, -0.004689,4.000000,0.000000,0.000000,1.965000,-0.025641, 1.934670
2 , 9.210494, 0.192813, -0.015973,3.000000,0.005525,-1.999969,1.965000,0.238242, 0.192813
3 , 13.347243, 2.069201, -0.000315,4.000000,0.015964,0.001228,1.965000,0.087226, 2.069201
4 , 21.410893, 0.054833, 0.000000,0.000000,-0.000597,-1.999991,1.965000,0.090422, 0.054833
5 , 21.412064, -0.123159, 0.004597,8.000000,0.000000,-1.999951,1.965000,-0.092805, -0.123159
6 , 4.012256, 0.061047, -0.005525,7.000000,0.000911,-1.999943,1.965000,0.100604, 0.061047
7 , 9.210768, -0.169913, -0.000912,8.000000,0.005528,-1.999987,1.965000,-0.139539, -0.169913
8 , 16.210684, -0.017475, 0.000000,0.000000,-0.004596,-1.999967,1.965000,0.022090, -0.017475
9 , 21.411500, -0.084112, 0.004611,12.000000,0.000000,-1.999975,1.965000,-0.053748, -0.084112
10 , 4.010714, 0.109852, -0.005521,11.000000,0.000913,-1.999991,1.965000,0.149451, 0.109852
11 , 9.209993, 1.923979, -0.000909,12.000000,0.005520,0.000000,1.965000,-0.045633, 1.923979
12 , 16.212707, 0.076773, 0.000000,0.000000,-0.004612,-1.999911,1.965000,0.116298, 0.076773
1 , 4.010716, -0.062549, -0.004671,4.000000,0.000000,-1.999973,1.965000,-0.022905, -0.062549
2 , 9.211692, 0.126038, -0.013100,3.000000,0.005521,-1.999946,1.965000,0.168572, 0.126038
3 , 13.546809, 2.037875, -0.000384,4.000000,0.013107,0.003145,1.965000,0.056942, 2.037875
4 , 21.411428, 0.047666, 0.000000,0.000000,-0.000528,-1.999977,1.965000,0.083171, 0.047666
5 , 21.412429, -0.210655, 0.004601,8.000000,0.000000,-1.999934,1.965000,-0.180322, -0.210655
6 , 4.011033, -0.168195, -0.005512,7.000000,0.000913,-1.999987,1.965000,-0.128609, -0.168195
7 , 9.211803, -0.192021, -0.000912,8.000000,0.005516,-1.999960,1.965000,-0.161662, -0.192021
8 , 16.211992, 0.084527, 0.000000,0.000000,-0.004602,-1.999946,1.965000,0.124075, 0.084527
9 , 21.411285, 0.182784, 0.004605,12.000000,0.000000,-1.999982,1.965000,0.213160, 0.182784
10 , 4.011523, 0.039433, -0.005524,11.000000,0.000912,-1.999973,1.965000,0.079019, 0.039433
11 , 9.210152, -0.016928, -0.000911,12.000000,0.005523,-2.000000,1.965000,0.013458, -0.016928
12 , 16.211365, -0.163006, 0.000000,0.000000,-0.004605,-1.999975,1.965000,-0.123425, -0.163006
1 , 4.011223, -0.071652, -0.004657,4.000000,0.000000,-1.999978,1.965000,-0.032018, -0.071652
2 , 9.212532, 0.106991, -0.010772,3.000000,0.005517,-1.999910,1.965000,0.147164, 0.106991
3 , 13.743245, 1.761207, -0.000468,4.000000,0.010787,0.007930,1.965000,-0.222087, 1.761207
4 , 21.411129, 0.243008, 0.000000,0.000000,-0.000444,-1.999984,1.965000,0.278436, 0.243008
5 , 21.410666, -0.050216, 0.004604,8.000000,0.000000,-1.999995,1.965000,-0.019825, -0.050216
6 , 4.010953, 0.215042, -0.005511,7.000000,0.000912,-1.999969,1.965000,0.254610, 0.215042
7 , 9.212029, -0.218520, -0.000913,8.000000,0.005511,-1.999952,1.965000,-0.188165, -0.218520
8 , 16.210553, -0.043839, 0.000000,0.000000,-0.004599,-1.999961,1.965000,-0.004275, -0.043839
9 , 21.411531, -0.010117, 0.004599,12.000000,0.000000,-1.999974,1.965000,0.020258, -0.010117
10 , 4.011332, 0.147288, -0.005512,11.000000,0.000912,-1.999979,1.965000,0.186866, 0.147288
11 , 9.212244, 0.011763, -0.000913,12.000000,0.005513,-1.999943,1.965000,0.042108, 0.011763
12 , 16.210508, -0.337115, 0.000000,0.000000,-0.004594,-1.999966,1.965000,-0.297552, -0.337115
1 , 4.009984, 1.949496, -0.004645,4.000000,0.000000,0.000000,1.965000,-0.010859, 1.949496
2 , 9.211269, 0.105078, -0.008822,3.000000,0.005516,-1.999970,1.965000,0.143361, 0.105078
3 , 13.941711, 1.873403, -0.000570,4.000000,0.008836,0.020148,1.965000,-0.120046, 1.873403
4 , 21.410930, -0.058353, 0.000000,0.000000,-0.000342,-1.999990,1.965000,-0.023021, -0.058353
5 , 21.412834, 0.011398, 0.004595,8.000000,0.000000,-1.999909,1.965000,0.041712, 0.011398
6 , 4.010901, -0.012817, -0.005520,7.000000,0.000914,-1.999972,1.965000,0.026762, -0.012817
7 , 9.210211, -0.085672, -0.000911,8.000000,0.005520,-1.999998,1.965000,-0.055284, -0.085672
8 , 16.211424, -0.141035, 0.000000,0.000000,-0.004600,-1.999976,1.965000,-0.101461, -0.141035
9 , 21.413203, -0.140612, 0.004594,12.000000,0.000000,-1.999884,1.965000,-0.110322, -0.140612
10 , 4.011037, -0.068119, -0.005511,11.000000,0.000914,-1.999986,1.965000,-0.028536, -0.068119
11 , 9.212017, -0.028388, -0.000912,12.000000,0.005514,-1.999953,1.965000,0.001967, -0.028388
12 , 16.211686, 0.179795, 0.000000,0.000000,-0.004590,-1.999917,1.965000,0.219308, 0.179795
1 , 4.010477, -0.087911, -0.004596,4.000000,0.000000,-1.999997,1.965000,-0.048318, -0.087911
2 , 9.212096, 0.142466, -0.007228,3.000000,0.005514,-1.999937,1.965000,0.179123, 0.142466
3 , 14.141890, 2.301842, -0.000697,4.000000,0.007207,0.051366,1.965000,0.278945, 2.301842
4 , 21.410578, -0.123804, 0.000000,0.000000,-0.000215,-1.999995,1.965000,-0.088594, -0.123804
5 , 21.411384, -0.265142, 0.004610,8.000000,0.000000,-1.999978,1.965000,-0.234774, -0.265142
6 , 4.009752, 1.914481, -0.005504,7.000000,0.000913,0.000000,1.965000,-0.045928, 1.914481
7 , 9.211989, 0.190095, -0.000911,8.000000,0.005508,-1.999953,1.965000,0.220455, 0.190095
8 , 16.212578, 0.101838, 0.000000,0.000000,-0.004613,-1.999926,1.965000,0.141376, 0.101838
9 , 21.411487, 0.149139, 0.004608,12.000000,0.000000,-1.999974,1.965000,0.179506, 0.149139
10 , 4.011671, -0.198355, -0.005517,11.000000,0.000911,-1.999962,1.965000,-0.158788, -0.198355
11 , 9.211592, -0.000465, -0.000912,12.000000,0.005517,-1.999971,1.965000,0.029900, -0.000465
12 , 16.211989, 0.184419, 0.000000,0.000000,-0.004606,-1.999932,1.965000,0.223959, 0.184419
1 , 4.010868, -0.301603, -0.004606,4.000000,0.000000,-1.999989,1.965000,-0.262008, -0.301603
2 , 9.210555, -0.089338, -0.005870,3.000000,0.005520,-1.999993,1.965000,-0.053993, -0.089338
3 , 14.348372, 1.942262, -0.000856,4.000000,0.005857,0.133107,1.965000,-0.160859, 1.942262
4 , 21.411834, 0.088423, 0.000000,0.000000,-0.000056,-1.999963,1.965000,0.123443, 0.088423
5 , 21.411544, 0.000694, 0.004613,8.000000,0.000000,-1.999973,1.965000,0.031055, 0.000694
6 , 4.011453, -0.125658, -0.005516,7.000000,0.000912,-1.999974,1.965000,-0.086080, -0.125658
7 , 9.211609, -0.120588, -0.000911,8.000000,0.005519,-1.999968,1.965000,-0.090224, -0.120588
8 , 16.212982, 0.030789, 0.000000,0.000000,-0.004611,-1.999891,1.965000,0.070293, 0.030789
9 , 21.410734, -0.227932, 0.004603,12.000000,0.000000,-1.999994,1.965000,-0.197541, -0.227932
10 , 4.011382, -0.138378, -0.005523,11.000000,0.000911,-1.999941,1.965000,-0.098826, -0.138378
11 , 9.210277, -0.047001, -0.000912,12.000000,0.005524,-1.999997,1.965000,-0.016615, -0.047001
12 , 16.210348, 0.127306, 0.000000,0.000000,-0.004603,-1.999998,1.965000,0.166906, 0.127306
1 , 4.011029, 0.033720, -0.004607,4.000000,0.000000,-1.999987,1.965000,0.073314, 0.033720
2 , 9.210627, 0.023944, -0.004706,3.000000,0.005522,-1.999990,1.965000,0.058122, 0.023944
3 , 14.569469, 2.269199, -0.001069,4.000000,0.004694,0.354997,1.965000,-0.054436, 2.269199
4 , 21.410734, -0.134493, 0.000000,0.000000,0.000159,-1.999994,1.965000,-0.099656, -0.134493
5 , 21.412985, -0.029420, 0.004596,8.000000,0.000000,-1.999901,1.965000,0.000884, -0.029420
6 , 4.011846, -0.227729, -0.005526,7.000000,0.000913,-1.999962,1.965000,-0.188154, -0.227729
7 , 9.210114, 0.160059, -0.000910,8.000000,0.005528,-1.999997,1.965000,0.190441, 0.160059
8 , 16.211686, 0.016388, 0.000000,0.000000,-0.004598,-1.999966,1.965000,0.055953, 0.016388
9 , 21.411932, 0.242057, 0.004599,12.000000,0.000000,-1.999958,1.965000,0.272417, 0.242057
10 , 4.011296, -0.034112, -0.005522,11.000000,0.000912,-1.999948,1.965000,0.005445, -0.034112
11 , 9.210348, -0.089106, -0.000911,12.000000,0.005522,-1.999994,1.965000,-0.058722, -0.089106
12 , 16.210928, -0.164210, 0.000000,0.000000,-0.004597,-1.999966,1.965000,-0.124644, -0.164210
1 , 4.012673, 0.067165, -0.004618,4.000000,0.000000,-1.999903,1.965000,0.106686, 0.067165
2 , 9.210468, -0.415513, -0.003621,3.000000,0.005532,-1.999985,1.965000,-0.382436, -0.415513
3 , 14.831457, 2.793571, -0.001388,4.000000,0.003612,0.984538,1.965000,-0.158201, 2.793571
4 , 21.411500, 0.225567, 0.000000,0.000000,0.000478,-1.999975,1.965000,0.260065, 0.225567
5 , 21.410921, -0.156844, 0.004613,8.000000,0.000000,-1.999990,1.965000,-0.126467, -0.156844
6 , 4.011358, 0.111939, -0.005519,7.000000,0.000911,-1.999980,1.965000,0.151527, 0.111939
7 , 9.210869, -0.096047, -0.000911,8.000000,0.005520,-1.999991,1.965000,-0.065665, -0.096047
8 , 16.212350, -0.060863, 0.000000,0.000000,-0.004613,-1.999933,1.965000,-0.021316, -0.060863
9 , 21.410528, 0.136555, 0.004608,12.000000,0.000000,-1.999997,1.965000,0.166944, 0.136555
10 , 4.011048, -0.093556, -0.005516,11.000000,0.000911,-1.999987,1.965000,-0.053966, -0.093556
11 , 9.211207, -0.214241, -0.000912,12.000000,0.005513,-1.999980,1.965000,-0.183864, -0.214241
12 , 16.211055, 0.130395, 0.000000,0.000000,-0.004607,-1.999987,1.965000,0.169989, 0.130395
1 , 4.011350, 0.169557, -0.004600,4.000000,0.000000,-1.999979,1.965000,0.209136, 0.169557
2 , 9.212031, -0.107225, -0.002548,3.000000,0.005518,-1.999940,1.965000,-0.075250, -0.107225
3 , 15.184629, 4.007448, -0.001975,4.000000,0.002543,1.992767,1.965000,0.049107, 4.007448
4 , 21.412041, -0.144136, 0.000000,0.000000,0.001064,-1.999954,1.965000,-0.110245, -0.144136
5 , 21.411835, 0.110632, 0.004602,8.000000,0.000000,-1.999961,1.965000,0.140991, 0.110632
6 , 4.012892, -0.021298, -0.005524,7.000000,0.000911,-1.999907,1.965000,0.018223, -0.021298
7 , 9.211549, -0.279761, -0.000912,8.000000,0.005523,-1.999973,1.965000,-0.249400, -0.279761
8 , 16.211217, 0.173918, 0.000000,0.000000,-0.004596,-1.999959,1.965000,0.213478, 0.173918
9 , 21.411133, 0.057021, 0.004601,12.000000,0.000000,-1.999986,1.965000,0.087406, 0.057021
10 , 4.012640, -0.077229, -0.005520,11.000000,0.000911,-1.999916,1.965000,-0.037703, -0.077229
11 , 9.211978, 0.003635, -0.000913,12.000000,0.005517,-1.999954,1.965000,0.033983, 0.003635
12 , 16.210226, -0.442311, 0.000000,0.000000,-0.004597,-1.999998,1.965000,-0.402715, -0.442311
1 , 4.011336, -0.036934, -0.004607,4.000000,0.000000,-1.999975,1.965000,0.002649, -0.036934
2 , 9.210729, 0.113526, -0.002062,3.000000,0.005527,-1.999981,1.965000,0.145049, 0.113526
3 , 15.394577, 1.914510, -0.002435,4.000000,0.002059,0.000000,1.965000,-0.050117, 1.914510
4 , 21.412191, -0.045212, 0.000000,0.000000,0.001526,-1.999946,1.965000,-0.011788, -0.045212
5 , 21.410719, 0.163609, 0.004603,8.000000,0.000000,-1.999991,1.965000,0.193996, 0.163609
6 , 4.011490, 0.130630, -0.005519,7.000000,0.000911,-1.999971,1.965000,0.170209, 0.130630
7 , 9.211108, 0.041891, -0.000913,8.000000,0.005516,-1.999982,1.965000,0.072267, 0.041891
8 , 16.210376, 0.056835, 0.000000,0.000000,-0.004596,-1.999982,1.965000,0.096420, 0.056835
9 , 21.412482, -0.099800, 0.004595,12.000000,0.000000,-1.999930,1.965000,-0.069465, -0.099800
10 , 4.011199, -0.034169, -0.005515,11.000000,0.000913,-1.999977,1.965000,0.005409, -0.034169
11 , 9.211551, -0.049727, -0.000912,12.000000,0.005508,-1.999961,1.965000,-0.019368, -0.049727
12 , 16.210985, -0.113352, 0.000000,0.000000,-0.004594,-1.999989,1.965000,-0.073767, -0.113352
1 , 4.012001, -0.121023, -0.004615,4.000000,0.000000,-1.999928,1.965000,-0.081480, -0.121023
2 , 9.210248, 0.014063, -0.001694,3.000000,0.005535,-1.999984,1.965000,0.045215, 0.014063
3 , 15.590835, 1.902283, -0.002967,4.000000,0.001691,0.000000,1.965000,-0.061445, 1.902283
4 , 21.411158, -0.097345, 0.000000,0.000000,0.002058,-1.999985,1.965000,-0.064416, -0.097345
5 , 21.411593, 0.100484, 0.004597,8.000000,0.000000,-1.999967,1.965000,0.130855, 0.100484
6 , 4.010761, -0.039188, -0.005514,7.000000,0.000913,-1.999993,1.965000,0.000407, -0.039188
7 , 9.211223, 0.082795, -0.000913,8.000000,0.005512,-1.999982,1.965000,0.113176, 0.082795
8 , 16.210275, -0.019262, 0.000000,0.000000,-0.004593,-1.999999,1.965000,0.020333, -0.019262
9 , 21.410509, 0.023743, 0.004608,12.000000,0.000000,-1.999993,1.965000,0.054129, 0.023743
10 , 4.011920, -0.261376, -0.005523,11.000000,0.000911,-1.999954,1.965000,-0.221810, -0.261376
11 , 9.210723, 0.030935, -0.000912,12.000000,0.005518,-1.999987,1.965000,0.061311, 0.030935
12 , 16.210837, 0.024784, 0.000000,0.000000,-0.004605,-1.999979,1.965000,0.064370, 0.024784
1 , 4.012023, -0.037932, -0.004609,4.000000,0.000000,-1.999845,1.965000,0.001522, -0.037932
2 , 9.211263, -0.084018, -0.001393,3.000000,0.005534,-1.999961,1.965000,-0.053185, -0.084018
3 , 15.787453, 1.982887, -0.003610,4.000000,0.001390,0.000000,1.965000,0.020104, 1.982887
4 , 21.411478, 0.109603, 0.000000,0.000000,0.002703,-1.999975,1.965000,0.141879, 0.109603
5 , 21.411679, -0.063395, 0.004603,8.000000,0.000000,-1.999964,1.965000,-0.033034, -0.063395
6 , 4.010180, -0.236076, -0.005513,7.000000,0.000914,-1.999998,1.965000,-0.196478, -0.236076
7 , 9.210834, 0.026488, -0.000911,8.000000,0.005512,-1.999992,1.965000,0.056878, 0.026488
8 , 16.211653, -0.248904, 0.000000,0.000000,-0.004600,-1.999960,1.965000,-0.209339, -0.248904
9 , 21.411592, 0.029997, 0.004600,12.000000,0.000000,-1.999972,1.965000,0.060368, 0.029997
10 , 4.010091, -0.004295, -0.005514,11.000000,0.000914,-1.999959,1.965000,0.035265, -0.004295
11 , 9.210628, -0.036743, -0.000911,12.000000,0.005505,-1.999984,1.965000,-0.006361, -0.036743
12 , 16.211069, 0.034187, 0.000000,0.000000,-0.004604,-1.999974,1.965000,0.073763, 0.034187
1 , 4.011374, -0.074355, -0.004607,4.000000,0.000000,-1.999973,1.965000,-0.034775, -0.074355
2 , 9.211104, -0.055194, -0.001146,3.000000,0.005527,-1.999966,1.965000,-0.024600, -0.055194
3 , 15.982703, 2.083285, -0.004392,4.000000,0.001143,0.000000,1.965000,0.121531, 2.083285
4 , 21.410695, -0.088735, 0.000000,0.000000,0.003485,-1.999993,1.965000,-0.057223, -0.088735
5 , 21.411472, -0.200981, 0.004600,8.000000,0.000000,-1.999976,1.965000,-0.170605, -0.200981
6 , 4.009922, 1.991234, -0.005507,7.000000,0.000913,0.000000,1.965000,0.030828, 1.991234
7 , 9.211729, -0.120777, -0.000913,8.000000,0.005508,-1.999967,1.965000,-0.090404, -0.120777
8 , 16.210860, 0.020711, 0.000000,0.000000,-0.004601,-1.999991,1.965000,0.060303, 0.020711
9 , 21.411278, -0.019677, 0.004607,12.000000,0.000000,-1.999982,1.965000,0.010697, -0.019677
10 , 4.012139, 0.004406, -0.005519,11.000000,0.000911,-1.999929,1.965000,0.043944, 0.004406
