ボルテックス番号, 座標, 合力, VVI作用, 対象VVI, VVI反作用, ピニング力, ローレンツ力, 熱ゆらぎ, 現在速度
7 , 9.211635, 0.272960, -0.000913,8.000000,0.005514,-1.999970,1.965000,0.303333, 0.272960
8 , 16.210683, 0.112895, 0.000000,0.000000,-0.004611,-1.999985,1.965000,0.152487, 0.112895
9 , 4.011169, -0.060331, -0.004608,12.000000,0.000000,-1.999935,1.965000,-0.020787, -0.060331
10 , 9.210597, -0.078591, -0.000912,11.000000,0.005520,-1.999991,1.965000,-0.048208, -0.078591
11 , 16.210682, 0.085834, -0.005518,12.000000,0.000912,-1.999992,1.965000,0.125432, 0.085834
12 , 21.410504, -0.326536, 0.000000,0.000000,0.004607,-1.999997,1.965000,-0.296145, -0.326536
1 , 21.412346, -0.025514, 0.004595,4.000000,0.000000,-1.999937,1.965000,0.004828, -0.025514
2 , 4.011384, -0.074223, -0.005519,3.000000,0.000912,-1.999972,1.965000,-0.034645, -0.074223
3 , 9.210910, -0.039005, -0.000912,4.000000,0.005518,-1.999988,1.965000,-0.008624, -0.039005
4 , 16.210814, 0.034854, 0.000000,0.000000,-0.004596,-1.999985,1.965000,0.074435, 0.034854
5 , 21.410815, 0.037364, 0.004613,8.000000,0.000000,-1.999985,1.965000,0.067736, 0.037364
6 , 4.012197, 0.078984, -0.005522,7.000000,0.000910,-1.999924,1.965000,0.118519, 0.078984
7 , 9.211185, 0.102794, -0.000911,8.000000,0.005522,-1.999982,1.965000,0.133165, 0.102794
8 , 16.212049, -0.040769, 0.000000,0.000000,-0.004617,-1.999953,1.965000,-0.001203, -0.040769
9 , 4.011135, 0.027228, -0.004610,12.000000,0.000000,-1.999945,1.965000,0.066784, 0.027228
10 , 9.210021, -0.049568, -0.000911,11.000000,0.005525,-2.000000,1.965000,-0.019181, -0.049568
11 , 16.211220, -0.020352, -0.005514,12.000000,0.000911,-1.999979,1.965000,0.019229, -0.020352
12 , 21.411704, 0.100219, 0.000000,0.000000,0.004600,-1.999965,1.965000,0.130583, 0.100219
1 , 21.411378, -0.007957, 0.004603,4.000000,0.000000,-1.999979,1.965000,0.022419, -0.007957
2 , 4.011784, -0.224963, -0.005518,3.000000,0.000912,-1.999962,1.965000,-0.185395, -0.224963
3 , 9.211527, -0.143783, -0.000912,4.000000,0.005515,-1.999972,1.965000,-0.113417, -0.143783
4 , 16.210979, 0.031148, 0.000000,0.000000,-0.004601,-1.999985,1.965000,0.070735, 0.031148
5 , 21.411775, 0.091158, 0.004598,8.000000,0.000000,-1.999959,1.965000,0.121518, 0.091158
6 , 4.010143, -0.104185, -0.005512,7.000000,0.000913,-1.999984,1.965000,-0.064603, -0.104185
7 , 9.211005, -0.158178, -0.000912,8.000000,0.005511,-1.999986,1.965000,-0.127792, -0.158178
8 , 16.210919, -0.096240, 0.000000,0.000000,-0.004603,-1.999991,1.965000,-0.056650, -0.096240
9 , 4.011365, -0.129177, -0.004616,12.000000,0.000000,-1.999965,1.965000,-0.089597, -0.129177
10 , 9.209427, 1.871122, -0.000910,11.000000,0.005531,0.000000,1.965000,-0.098495, 1.871122
11 , 16.211088, -0.148025, -0.005516,12.000000,0.000910,-1.999987,1.965000,-0.108433, -0.148025
12 , 21.411176, -0.141831, 0.000000,0.000000,0.004603,-1.999983,1.965000,-0.111452, -0.141831
1 , 21.410117, 0.099313, 0.004605,4.000000,0.000000,-2.000000,1.965000,0.129708, 0.099313
2 , 4.011137, 0.156935, -0.005522,3.000000,0.000911,-1.999985,1.965000,0.196531, 0.156935
3 , 9.210189, -0.025707, -0.000912,4.000000,0.005518,-1.999995,1.965000,0.004678, -0.025707
4 , 16.210017, 0.075031, 0.000000,0.000000,-0.004602,-1.999996,1.965000,0.114631, 0.075031
5 , 21.411305, -0.080281, 0.004606,8.000000,0.000000,-1.999975,1.965000,-0.049911, -0.080281
6 , 4.011637, -0.108764, -0.005523,7.000000,0.000911,-1.999970,1.965000,-0.069183, -0.108764
7 , 9.210514, 0.002265, -0.000911,8.000000,0.005519,-1.999993,1.965000,0.032646, 0.002265
8 , 16.211423, -0.101040, 0.000000,0.000000,-0.004608,-1.999968,1.965000,-0.061465, -0.101040
9 , 4.010491, -0.118785, -0.004588,12.000000,0.000000,-1.999973,1.965000,-0.079224, -0.118785
10 , 9.213320, 0.340711, -0.000915,11.000000,0.005504,-1.999877,1.965000,0.371002, 0.340711
11 , 16.210044, 0.022058, -0.005506,12.000000,0.000915,-2.000000,1.965000,0.061649, 0.022058
12 , 21.411916, -0.015812, 0.000000,0.000000,0.004592,-1.999959,1.965000,0.014554, -0.015812
1 , 21.411195, 0.017060, 0.004606,4.000000,0.000000,-1.999984,1.965000,0.047438, 0.017060
2 , 4.011949, -0.120962, -0.005517,3.000000,0.000911,-1.999958,1.965000,-0.081398, -0.120962
3 , 9.211792, 0.017492, -0.000912,4.000000,0.005514,-1.999959,1.965000,0.047845, 0.017492
4 , 16.211312, 0.011745, 0.000000,0.000000,-0.004604,-1.999978,1.965000,0.051328, 0.011745
5 , 21.411053, -0.105001, 0.004598,8.000000,0.000000,-1.999977,1.965000,-0.074622, -0.105001
6 , 4.010994, -0.016026, -0.005521,7.000000,0.000911,-1.999989,1.965000,0.023572, -0.016026
7 , 9.210187, -0.068561, -0.000912,8.000000,0.005519,-1.999998,1.965000,-0.038172, -0.068561
8 , 16.209773, 1.792977, 0.000000,0.000000,-0.004601,0.000000,1.965000,-0.167425, 1.792977
9 , 4.011520, -0.161824, -0.004600,12.000000,0.000000,-1.999950,1.965000,-0.122274, -0.161824
10 , 9.212337, -0.040630, -0.000913,11.000000,0.005516,-1.999939,1.965000,-0.010290, -0.040630
11 , 16.211219, -0.049294, -0.005514,12.000000,0.000913,-1.999979,1.965000,-0.009714, -0.049294
12 , 21.411644, 0.002455, 0.000000,0.000000,0.004601,-1.999968,1.965000,0.032820, 0.002455
1 , 21.410309, 0.030816, 0.004613,4.000000,0.000000,-1.999999,1.965000,0.061202, 0.030816
2 , 4.010750, -0.008265, -0.005512,3.000000,0.000912,-1.999991,1.965000,0.031327, -0.008265
3 , 9.211568, 0.067544, -0.000912,4.000000,0.005507,-1.999964,1.965000,0.097907, 0.067544
4 , 16.211707, 0.291496, 0.000000,0.000000,-0.004609,-1.999929,1.965000,0.331037, 0.291496
5 , 21.412167, 0.054973, 0.004602,8.000000,0.000000,-1.999932,1.965000,0.085303, 0.054973
6 , 4.012043, 0.300080, -0.005515,7.000000,0.000911,-1.999932,1.965000,0.339615, 0.300080
7 , 9.212327, 0.046646, -0.000913,8.000000,0.005515,-1.999937,1.965000,0.076981, 0.046646
8 , 16.211641, -0.170303, 0.000000,0.000000,-0.004609,-1.999959,1.965000,-0.130743, -0.170303
9 , 4.011517, 0.040925, -0.004608,12.000000,0.000000,-1.999967,1.965000,0.080500, 0.040925
10 , 9.210923, -0.071698, -0.000912,11.000000,0.005524,-1.999987,1.965000,-0.041319, -0.071698
11 , 16.210858, -0.147717, -0.005513,12.000000,0.000912,-1.999987,1.965000,-0.108130, -0.147717
12 , 21.411574, 0.072873, 0.000000,0.000000,0.004596,-1.999968,1.965000,0.103240, 0.072873
1 , 21.410565, -0.033725, 0.004604,4.000000,0.000000,-1.999996,1.965000,-0.003333, -0.033725
2 , 4.012647, -0.133684, -0.005521,3.000000,0.000910,-1.999914,1.965000,-0.094159, -0.133684
3 , 9.211854, 0.466432, -0.000914,4.000000,0.005511,-1.999935,1.965000,0.496760, 0.466432
4 , 16.210061, -0.119359, 0.000000,0.000000,-0.004598,-2.000000,1.965000,-0.079759, -0.119359
5 , 21.412043, -0.066161, 0.004599,8.000000,0.000000,-1.999944,1.965000,-0.035816, -0.066161
6 , 4.010972, -0.093806, -0.005521,7.000000,0.000912,-1.999969,1.965000,-0.054229, -0.093806
7 , 9.210223, 0.135879, -0.000911,8.000000,0.005520,-1.999996,1.965000,0.166266, 0.135879
8 , 16.211153, -0.304563, 0.000000,0.000000,-0.004604,-1.999981,1.965000,-0.264982, -0.304563
9 , 4.011075, -0.031182, -0.004609,12.000000,0.000000,-1.999986,1.965000,0.008413, -0.031182
10 , 9.210378, 0.059433, -0.000912,11.000000,0.005522,-1.999998,1.965000,0.089822, 0.059433
11 , 16.210715, 0.012582, -0.005520,12.000000,0.000911,-1.999981,1.965000,0.052171, 0.012582
12 , 21.410127, -0.090393, 0.000000,0.000000,0.004608,-1.999997,1.965000,-0.060004, -0.090393
1 , 21.412622, 0.318116, 0.004595,4.000000,0.000000,-1.999923,1.965000,0.348443, 0.318116
2 , 4.011519, -0.216546, -0.005522,3.000000,0.000913,-1.999974,1.965000,-0.176963, -0.216546
3 , 9.210541, 0.280316, -0.000911,4.000000,0.005516,-1.999980,1.965000,0.310686, 0.280316
4 , 16.211111, -0.003202, 0.000000,0.000000,-0.004594,-1.999985,1.965000,0.036380, -0.003202
5 , 21.411179, -0.068295, 0.004608,8.000000,0.000000,-1.999971,1.965000,-0.037932, -0.068295
6 , 4.010994, 0.032402, -0.005518,7.000000,0.000911,-1.999981,1.965000,0.071990, 0.032402
7 , 9.210677, 0.013674, -0.000911,8.000000,0.005517,-1.999991,1.965000,0.044058, 0.013674
8 , 16.211760, -0.041704, 0.000000,0.000000,-0.004614,-1.999965,1.965000,-0.002130, -0.041704
9 , 4.011711, 0.032954, -0.004607,12.000000,0.000000,-1.999965,1.965000,0.072526, 0.032954
10 , 9.211365, 0.033952, -0.000911,11.000000,0.005522,-1.999976,1.965000,0.064320, 0.033952
11 , 16.211989, -0.029862, -0.005519,12.000000,0.000911,-1.999948,1.965000,0.009694, -0.029862
12 , 21.411496, -0.031852, 0.000000,0.000000,0.004607,-1.999974,1.965000,-0.001486, -0.031852
1 , 21.410483, 0.137667, 0.004607,4.000000,0.000000,-1.999997,1.965000,0.168057, 0.137667
2 , 4.010989, -0.021944, -0.005518,3.000000,0.000911,-1.999989,1.965000,0.017651, -0.021944
3 , 9.210798, -0.000888, -0.000912,4.000000,0.005509,-1.999963,1.965000,0.029469, -0.000888
4 , 16.210882, 0.007971, 0.000000,0.000000,-0.004604,-1.999980,1.965000,0.047558, 0.007971
5 , 21.412494, -0.029842, 0.004596,8.000000,0.000000,-1.999917,1.965000,0.000479, -0.029842
6 , 4.012961, 0.095375, -0.005526,7.000000,0.000911,-1.999899,1.965000,0.134889, 0.095375
7 , 9.211238, -0.120811, -0.000912,8.000000,0.005524,-1.999978,1.965000,-0.090447, -0.120811
8 , 16.210855, -0.078752, 0.000000,0.000000,-0.004600,-1.999990,1.965000,-0.039167, -0.078752
9 , 4.011750, 0.226932, -0.004599,12.000000,0.000000,-1.999964,1.965000,0.266496, 0.226932
10 , 9.212590, 0.001264, -0.000913,11.000000,0.005516,-1.999916,1.965000,0.031581, 0.001264
11 , 16.211899, 0.114728, -0.005513,12.000000,0.000911,-1.999911,1.965000,0.154240, 0.114728
12 , 21.412566, -0.014016, 0.000000,0.000000,0.004602,-1.999926,1.965000,0.016310, -0.014016
1 , 21.411431, 0.067930, 0.004606,4.000000,0.000000,-1.999976,1.965000,0.098300, 0.067930
2 , 4.011039, 0.009467, -0.005514,3.000000,0.000913,-1.999986,1.965000,0.049054, 0.009467
3 , 9.211533, 0.126109, -0.000912,4.000000,0.005505,-1.999947,1.965000,0.156454, 0.126109
4 , 16.211722, -0.058609, 0.000000,0.000000,-0.004601,-1.999952,1.965000,-0.019051, -0.058609
5 , 21.411006, 0.008681, 0.004604,8.000000,0.000000,-1.999974,1.965000,0.039052, 0.008681
6 , 4.010008, 0.145245, -0.005511,7.000000,0.000912,-1.999992,1.965000,0.184836, 0.145245
7 , 9.211035, -0.051538, -0.000912,8.000000,0.005506,-1.999983,1.965000,-0.021154, -0.051538
8 , 16.210979, 0.051181, 0.000000,0.000000,-0.004610,-1.999989,1.965000,0.090775, 0.051181
9 , 4.011870, 0.058308, -0.004608,12.000000,0.000000,-1.999960,1.965000,0.097877, 0.058308
10 , 9.211257, 0.172450, -0.000912,11.000000,0.005525,-1.999969,1.965000,0.202811, 0.172450
11 , 16.211429, -0.023493, -0.005516,12.000000,0.000911,-1.999944,1.965000,0.016055, -0.023493
12 , 21.411531, -0.017174, 0.000000,0.000000,0.004605,-1.999971,1.965000,0.013193, -0.017174
1 , 21.411930, -0.211936, 0.004606,4.000000,0.000000,-1.999958,1.965000,-0.181585, -0.211936
2 , 4.012094, -0.154364, -0.005525,3.000000,0.000912,-1.999943,1.965000,-0.114809, -0.154364
3 , 9.210560, 0.063200, -0.000910,4.000000,0.005516,-1.999973,1.965000,0.093558, 0.063200
4 , 16.212201, -0.233875, 0.000000,0.000000,-0.004605,-1.999944,1.965000,-0.194324, -0.233875
5 , 21.411088, -0.117307, 0.004606,8.000000,0.000000,-1.999983,1.965000,-0.086930, -0.117307
6 , 4.011576, -0.053057, -0.005517,7.000000,0.000911,-1.999956,1.965000,-0.013496, -0.053057
7 , 9.211523, 0.251066, -0.000912,8.000000,0.005511,-1.999968,1.965000,0.281429, 0.251066
8 , 16.211222, -0.145738, 0.000000,0.000000,-0.004607,-1.999982,1.965000,-0.106151, -0.145738
9 , 4.011744, 0.095779, -0.004613,12.000000,0.000000,-1.999952,1.965000,0.135344, 0.095779
10 , 9.210424, -0.133441, -0.000911,11.000000,0.005531,-1.999986,1.965000,-0.103069, -0.133441
11 , 16.211698, 0.098326, -0.005524,12.000000,0.000910,-1.999938,1.965000,0.137877, 0.098326
12 , 21.410427, -0.248730, 0.000000,0.000000,0.004614,-1.999997,1.965000,-0.218346, -0.248730
1 , 21.412065, 0.037796, 0.004603,4.000000,0.000000,-1.999948,1.965000,0.068141, 0.037796
2 , 4.011301, 0.189859, -0.005519,3.000000,0.000913,-1.999981,1.965000,0.229447, 0.189859
3 , 9.210871, -0.077203, -0.000911,4.000000,0.005511,-1.999963,1.965000,-0.046849, -0.077203
4 , 16.211831, -0.097055, 0.000000,0.000000,-0.004602,-1.999952,1.965000,-0.057499, -0.097055
5 , 21.411055, -0.073549, 0.004608,8.000000,0.000000,-1.999984,1.965000,-0.043174, -0.073549
6 , 4.012183, -0.085156, -0.005526,7.000000,0.000911,-1.999943,1.965000,-0.045598, -0.085156
7 , 9.210412, -0.156043, -0.000911,8.000000,0.005517,-1.999969,1.965000,-0.125689, -0.156043
8 , 16.211558, -0.103116, 0.000000,0.000000,-0.004611,-1.999973,1.965000,-0.063535, -0.103116
9 , 4.011995, 0.123170, -0.004611,12.000000,0.000000,-1.999954,1.965000,0.162735, 0.123170
10 , 9.211132, -0.113177, -0.000911,11.000000,0.005525,-1.999979,1.965000,-0.082808, -0.113177
11 , 16.211599, 0.087863, -0.005522,12.000000,0.000910,-1.999914,1.965000,0.127387, 0.087863
12 , 21.410595, -0.015945, 0.000000,0.000000,0.004615,-1.999996,1.965000,0.014439, -0.015945
1 , 21.410889, 0.299600, 0.004605,4.000000,0.000000,-1.999989,1.965000,0.329985, 0.299600
2 , 4.010345, 0.066184, -0.005505,3.000000,0.000913,-1.999998,1.965000,0.105775, 0.066184
3 , 9.212395, 0.337619, -0.000913,4.000000,0.005498,-1.999909,1.965000,0.367936, 0.337619
4 , 16.211022, 0.148009, 0.000000,0.000000,-0.004601,-1.999988,1.965000,0.187601, 0.148009
5 , 21.410373, 0.129960, 0.004606,8.000000,0.000000,-1.999998,1.965000,0.160352, 0.129960
6 , 4.010504, -0.111241, -0.005513,7.000000,0.000912,-1.999947,1.965000,-0.071693, -0.111241
7 , 9.211073, 0.034607, -0.000912,8.000000,0.005501,-1.999956,1.965000,0.064962, 0.034607
8 , 16.210582, -0.096549, 0.000000,0.000000,-0.004604,-1.999993,1.965000,-0.056950, -0.096549
9 , 4.011694, -0.077105, -0.004603,12.000000,0.000000,-1.999966,1.965000,-0.037536, -0.077105
10 , 9.211967, 0.104666, -0.000913,11.000000,0.005520,-1.999944,1.965000,0.135008, 0.104666
11 , 16.210707, -0.207106, -0.005512,12.000000,0.000912,-1.999947,1.965000,-0.167561, -0.207106
12 , 21.411512, -0.015561, 0.000000,0.000000,0.004604,-1.999975,1.965000,0.014813, -0.015561
1 , 21.411286, 0.139960, 0.004606,4.000000,0.000000,-1.999981,1.965000,0.170334, 0.139960
2 , 4.011952, -0.114439, -0.005520,3.000000,0.000911,-1.999948,1.965000,-0.074882, -0.114439
3 , 9.211333, 0.282990, -0.000912,4.000000,0.005516,-1.999965,1.965000,0.313347, 0.282990
4 , 16.211402, 0.153729, 0.000000,0.000000,-0.004601,-1.999963,1.965000,0.193297, 0.153729
5 , 21.410949, 0.162932, 0.004612,8.000000,0.000000,-1.999990,1.965000,0.193310, 0.162932
6 , 4.012652, -0.112750, -0.005523,7.000000,0.000911,-1.999892,1.965000,-0.073245, -0.112750
7 , 9.211410, -0.337434, -0.000911,8.000000,0.005510,-1.999937,1.965000,-0.307109, -0.337434
8 , 16.212080, 0.257393, 0.000000,0.000000,-0.004604,-1.999862,1.965000,0.296866, 0.257393
9 , 4.010979, -0.075195, -0.004595,12.000000,0.000000,-1.999987,1.965000,-0.035613, -0.075195
10 , 9.212806, 0.009382, -0.000913,11.000000,0.005516,-1.999867,1.965000,0.039655, 0.009382
11 , 16.212037, -0.095991, -0.005523,12.000000,0.000911,-1.999908,1.965000,-0.056473, -0.095991
12 , 21.410881, 0.118499, 0.000000,0.000000,0.004619,-1.999986,1.965000,0.148874, 0.118499
1 , 21.411312, 0.000679, 0.004598,4.000000,0.000000,-1.999979,1.965000,0.031060, 0.000679
2 , 4.010619, -0.037434, -0.005505,3.000000,0.000913,-1.999989,1.965000,0.002148, -0.037434
3 , 9.212722, 0.081418, -0.000914,4.000000,0.005499,-1.999897,1.965000,0.111725, 0.081418
4 , 16.210273, 0.127473, 0.000000,0.000000,-0.004594,-1.999999,1.965000,0.167068, 0.127473
5 , 21.411674, 0.028200, 0.004603,8.000000,0.000000,-1.999966,1.965000,0.058563, 0.028200
6 , 4.011061, 0.008388, -0.005515,7.000000,0.000913,-1.999977,1.965000,0.047968, 0.008388
7 , 9.211332, -0.126486, -0.000912,8.000000,0.005503,-1.999938,1.965000,-0.096151, -0.126486
8 , 16.211496, -0.042293, 0.000000,0.000000,-0.004596,-1.999927,1.965000,-0.002762, -0.042293
9 , 4.011402, -0.028395, -0.004599,12.000000,0.000000,-1.999966,1.965000,0.011171, -0.028395
10 , 9.212283, 0.007682, -0.000913,11.000000,0.005517,-1.999923,1.965000,0.038006, 0.007682
11 , 16.210748, 0.111699, -0.005511,12.000000,0.000912,-1.999980,1.965000,0.151276, 0.111699
12 , 21.411752, -0.056842, 0.000000,0.000000,0.004604,-1.999962,1.965000,-0.026479, -0.056842
1 , 21.411793, 0.216078, 0.004602,4.000000,0.000000,-1.999964,1.965000,0.246440, 0.216078
2 , 4.010780, -0.046235, -0.005518,3.000000,0.000912,-1.999985,1.965000,-0.006645, -0.046235
3 , 9.210519, 0.261077, -0.000911,4.000000,0.005512,-1.999976,1.965000,0.291446, 0.261077
4 , 16.211409, -0.041066, 0.000000,0.000000,-0.004602,-1.999972,1.965000,-0.001491, -0.041066
5 , 21.410207, -0.060716, 0.004613,8.000000,0.000000,-1.999998,1.965000,-0.030331, -0.060716
6 , 4.010456, -0.055625, -0.005512,7.000000,0.000912,-1.999941,1.965000,-0.016084, -0.055625
7 , 9.211320, 0.079640, -0.000912,8.000000,0.005498,-1.999941,1.965000,0.109981, 0.079640
8 , 16.211627, -0.213946, 0.000000,0.000000,-0.004605,-1.999916,1.965000,-0.174417, -0.213946
9 , 4.012481, -0.107961, -0.004605,12.000000,0.000000,-1.999920,1.965000,-0.068436, -0.107961
10 , 9.212704, -0.169607, -0.000913,11.000000,0.005519,-1.999904,1.965000,-0.139304, -0.169607
11 , 16.211215, 0.047105, -0.005518,12.000000,0.000912,-1.999976,1.965000,0.086686, 0.047105
12 , 21.411013, -0.050937, 0.000000,0.000000,0.004608,-1.999989,1.965000,-0.020556, -0.050937
1 , 21.412322, 0.000108, 0.004598,4.000000,0.000000,-1.999940,1.965000,0.030450, 0.000108
2 , 4.011448, -0.131284, -0.005522,3.000000,0.000913,-1.999972,1.965000,-0.091703, -0.131284
3 , 9.210495, -0.237457, -0.000911,4.000000,0.005518,-1.999986,1.965000,-0.207082, -0.237457
4 , 16.211194, 0.025425, 0.000000,0.000000,-0.004595,-1.999960,1.965000,0.064984, 0.025425
5 , 21.410183, 0.002174, 0.004608,8.000000,0.000000,-1.999994,1.965000,0.032560, 0.002174
6 , 4.010769, 0.108982, -0.005511,7.000000,0.000912,-1.999943,1.965000,0.148523, 0.108982
7 , 9.211839, 0.041957, -0.000913,8.000000,0.005498,-1.999928,1.965000,0.072288, 0.041957
8 , 16.210642, -0.123840, 0.000000,0.000000,-0.004598,-1.999969,1.965000,-0.084264, -0.123840
9 , 4.010631, -0.105875, -0.004598,12.000000,0.000000,-1.999987,1.965000,-0.066289, -0.105875
10 , 9.211698, -0.083234, -0.000912,11.000000,0.005514,-1.999958,1.965000,-0.052875, -0.083234
11 , 16.211800, -0.202361, -0.005521,12.000000,0.000911,-1.999962,1.965000,-0.162790, -0.202361
12 , 21.410990, 0.194849, 0.000000,0.000000,0.004612,-1.999986,1.965000,0.225226, 0.194849
1 , 21.410313, -0.058127, 0.004610,4.000000,0.000000,-1.999999,1.965000,-0.027738, -0.058127
2 , 4.011610, -0.089228, -0.005517,3.000000,0.000911,-1.999964,1.965000,-0.049658, -0.089228
3 , 9.211559, -0.169411, -0.000912,4.000000,0.005509,-1.999942,1.965000,-0.139073, -0.169411
4 , 16.211024, -0.364754, 0.000000,0.000000,-0.004606,-1.999985,1.965000,-0.325161, -0.364754
5 , 21.412651, -0.180260, 0.004592,8.000000,0.000000,-1.999906,1.965000,-0.149946, -0.180260
6 , 4.011282, -0.198613, -0.005517,7.000000,0.000914,-1.999980,1.965000,-0.159029, -0.198613
7 , 9.211178, -0.038381, -0.000912,8.000000,0.005506,-1.999941,1.965000,-0.008045, -0.038381
8 , 16.210576, -0.014920, 0.000000,0.000000,-0.004583,-1.999986,1.965000,0.024659, -0.014920
9 , 4.011312, -0.069383, -0.004604,12.000000,0.000000,-1.999977,1.965000,-0.029802, -0.069383
10 , 9.211497, 0.015810, -0.000913,11.000000,0.005515,-1.999975,1.965000,0.046183, 0.015810
11 , 16.209966, 2.137670, -0.005512,12.000000,0.000913,0.000000,1.965000,0.177268, 2.137670
12 , 21.410872, -0.052582, 0.000000,0.000000,0.004601,-1.999991,1.965000,-0.022191, -0.052582
1 , 21.411815, -0.157314, 0.004599,4.000000,0.000000,-1.999963,1.965000,-0.126950, -0.157314
2 , 4.010742, -0.025659, -0.005518,3.000000,0.000913,-1.999993,1.965000,0.013939, -0.025659
3 , 9.210491, -0.190452, -0.000911,4.000000,0.005509,-1.999966,1.965000,-0.160093, -0.190452
4 , 16.211035, 0.054016, 0.000000,0.000000,-0.004596,-1.999957,1.965000,0.093574, 0.054016
5 , 21.411302, 0.038555, 0.004599,8.000000,0.000000,-1.999966,1.965000,0.068922, 0.038555
6 , 4.010566, 0.093940, -0.005514,7.000000,0.000913,-1.999988,1.965000,0.133530, 0.093940
7 , 9.211015, -0.147045, -0.000913,8.000000,0.005505,-1.999944,1.965000,-0.116703, -0.147045
8 , 16.210325, -0.295923, 0.000000,0.000000,-0.004591,-1.999997,1.965000,-0.256327, -0.295923
9 , 4.011828, -0.255104, -0.004603,12.000000,0.000000,-1.999963,1.965000,-0.215538, -0.255104
10 , 9.212284, -0.064672, -0.000914,11.000000,0.005515,-1.999941,1.965000,-0.034331, -0.064672
11 , 16.210236, 0.018580, -0.005512,12.000000,0.000914,-1.999998,1.965000,0.058177, 0.018580
12 , 21.410996, 0.069688, 0.000000,0.000000,0.004600,-1.999989,1.965000,0.100075, 0.069688
1 , 21.410623, -0.123980, 0.004615,4.000000,0.000000,-1.999994,1.965000,-0.093601, -0.123980
2 , 4.009900, 1.983598, -0.005511,3.000000,0.000913,0.000000,1.965000,0.023197, 1.983598
3 , 9.210864, -0.010757, -0.000910,4.000000,0.005503,-1.999973,1.965000,0.019615, -0.010757
4 , 16.212625, -0.407477, 0.000000,0.000000,-0.004612,-1.999910,1.965000,-0.367950, -0.407477
5 , 21.412294, -0.308521, 0.004599,8.000000,0.000000,-1.999937,1.965000,-0.278183, -0.308521
6 , 4.011250, 0.103911, -0.005522,7.000000,0.000913,-1.999969,1.965000,0.143489, 0.103911
7 , 9.210311, -0.106794, -0.000911,8.000000,0.005512,-1.999947,1.965000,-0.076458, -0.106794
8 , 16.211523, 0.075996, 0.000000,0.000000,-0.004598,-1.999972,1.965000,0.115569, 0.075996
9 , 4.011950, 0.166922, -0.004609,12.000000,0.000000,-1.999958,1.965000,0.206489, 0.166922
10 , 9.211415, -0.313527, -0.000912,11.000000,0.005520,-1.999977,1.965000,-0.283157, -0.313527
11 , 16.211186, -0.144085, -0.005521,12.000000,0.000912,-1.999983,1.965000,-0.104493, -0.144085
12 , 21.410402, -0.011361, 0.000000,0.000000,0.004610,-1.999998,1.965000,0.019027, -0.011361
1 , 21.411246, -0.262824, 0.004604,4.000000,0.000000,-1.999980,1.965000,-0.232448, -0.262824
2 , 4.011882, 0.004847, -0.005516,3.000000,0.000912,-1.999961,1.965000,0.044412, 0.004847
3 , 9.212029, -0.158620, -0.000913,4.000000,0.005510,-1.999942,1.965000,-0.128281, -0.158620
4 , 16.210998, -0.036667, 0.000000,0.000000,-0.004597,-1.999969,1.965000,0.002904, -0.036667
5 , 21.411005, -0.032302, 0.004606,8.000000,0.000000,-1.999989,1.965000,-0.001919, -0.032302
6 , 4.011275, -0.045252, -0.005516,7.000000,0.000911,-1.999977,1.965000,-0.005670, -0.045252
7 , 9.211452, 0.040878, -0.000912,8.000000,0.005506,-1.999933,1.965000,0.071207, 0.040878
8 , 16.211141, -0.016711, 0.000000,0.000000,-0.004602,-1.999969,1.965000,0.022863, -0.016711
9 , 4.010922, -0.125606, -0.004605,12.000000,0.000000,-1.999985,1.965000,-0.086016, -0.125606
10 , 9.210542, 0.031829, -0.000911,11.000000,0.005520,-1.999997,1.965000,0.062218, 0.031829
11 , 16.211209, 0.208817, -0.005507,12.000000,0.000911,-1.999984,1.965000,0.248396, 0.208817
12 , 21.412978, 0.085534, 0.000000,0.000000,0.004594,-1.999901,1.965000,0.115842, 0.085534
1 , 21.411085, -0.173177, 0.004596,4.000000,0.000000,-1.999977,1.965000,-0.142796, -0.173177
2 , 4.010496, -0.070886, -0.005513,3.000000,0.000913,-1.999988,1.965000,-0.031297, -0.070886
3 , 9.211137, -0.061341, -0.000913,4.000000,0.005512,-1.999982,1.965000,-0.030959, -0.061341
4 , 16.209638, 1.856715, 0.000000,0.000000,-0.004586,0.000000,1.965000,-0.103689, 1.856715
5 , 21.410537, 0.175831, 0.004607,8.000000,0.000000,-1.999997,1.965000,0.206220, 0.175831
6 , 4.011359, -0.186050, -0.005518,7.000000,0.000911,-1.999979,1.965000,-0.146463, -0.186050
7 , 9.211012, -0.042829, -0.000912,8.000000,0.005508,-1.999942,1.965000,-0.012493, -0.042829
8 , 16.210845, 0.034716, 0.000000,0.000000,-0.004600,-1.999941,1.965000,0.074263, 0.034716
9 , 4.012347, -0.185410, -0.004613,12.000000,0.000000,-1.999938,1.965000,-0.145860, -0.185410
10 , 9.210969, -0.181941, -0.000911,11.000000,0.005525,-1.999990,1.965000,-0.151565, -0.181941
11 , 16.212123, 0.067520, -0.005518,12.000000,0.000911,-1.999950,1.965000,0.107077, 0.067520
12 , 21.411778, 0.006216, 0.000000,0.000000,0.004608,-1.999965,1.965000,0.036574, 0.006216
1 , 21.410335, 0.027299, 0.004614,4.000000,0.000000,-1.999987,1.965000,0.057672, 0.027299
